조회년도,조회월,항만명,입출항구분,Measures,합계,육 류,어패류.갑각류 등,양 곡,제분공업 생산품,기타동.식물성 생산품,동.식물성 유지류,당 류,조제식품.음료.주류등,시멘트,모 래,무연탄,유연탄,철광석,기타광석 및 생산품,원유(역청유). 석유,석유 정제품,석유가스 및 기타가스,비 료,화학공업 생산품,플라스틱.고무및 제품,피혁류 및 그제품,원 목,목재.목탄.코르크 등,방직용섬유 및 그제품,고 철,철강 및 그제품,비철금속 및 그제품,기계류 및 그부품,전기기기 및 그부품,차량 및 그부품,항공기.선박 및 부품,기 타
2019,5,인천,출항,국적선,395076,103.0,97.0,18.0,96.0,416.0,147.0,5646.0,4399.0,0.0,61.0,0.0,0.0,0.0,144.0,0.0,59501.0,14125.0,1148.0,144257.0,19474.0,125.0,0.0,1386.0,89478.0,3433.0,5474.0,2936.0,10414.0,4299.0,1968.0,1768.0,24163.0
2019,5,인천,출항,외국선,2164137,2288.0,371.0,163.0,1270.0,6359.0,322.0,8818.0,22797.0,0.0,0.0,0.0,0.0,0.0,27249.0,0.0,275741.0,15004.0,2242.0,90290.0,114925.0,4244.0,81.0,19062.0,512143.0,17458.0,120826.0,27530.0,119080.0,49470.0,581456.0,9252.0,135696.0
2019,5,인천,출항,수출입계,2559213,2391.0,468.0,181.0,1366.0,6775.0,469.0,14464.0,27196.0,0.0,61.0,0.0,0.0,0.0,27393.0,0.0,335242.0,29129.0,3390.0,234547.0,134399.0,4369.0,81.0,20448.0,601621.0,20891.0,126300.0,30466.0,129494.0,53769.0,583424.0,11020.0,159859.0
2019,5,인천,출항,연안선,143741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,24571.0,0.0,86857.0,10550.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,300.0,0.0,15746.0,0.0,3214.0
2019,5,인천,출항,총계,2702954,2391.0,468.0,181.0,1366.0,6775.0,469.0,14464.0,27196.0,0.0,561.0,0.0,0.0,0.0,51964.0,0.0,422099.0,39679.0,3390.0,235432.0,134399.0,4369.0,81.0,20448.0,601621.0,20891.0,127418.0,30466.0,129794.0,53769.0,599170.0,11020.0,163073.0
2019,5,인천,입항환적,국적선,3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,146.0,536.0,0.0,0.0,0.0,0.0,1715.0,18.0,0.0,882.0
2019,5,인천,입항환적,외국선,44934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,706.0,3343.0,0.0,5667.0,13065.0,0.0,277.0,174.0,4593.0,9137.0,1950.0,0.0,1832.0
2019,5,인천,입항환적,수출입계,48366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,278.0,706.0,3343.0,0.0,5813.0,13601.0,0.0,277.0,174.0,4593.0,10852.0,1968.0,0.0,2714.0
2019,5,인천,입항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,인천,입항환적,총계,48366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,278.0,706.0,3343.0,0.0,5813.0,13601.0,0.0,277.0,174.0,4593.0,10852.0,1968.0,0.0,2714.0
2019,5,인천,출항환적,국적선,1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,인천,출항환적,외국선,32381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,251.0,429.0,9.0,0.0,2510.0,13614.0,0.0,311.0,262.0,5871.0,239.0,1739.0,0.0,4537.0
2019,5,인천,출항환적,수출입계,34082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,251.0,429.0,9.0,0.0,4005.0,13801.0,0.0,311.0,262.0,5871.0,239.0,1739.0,0.0,4537.0
2019,5,인천,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,인천,출항환적,총계,34082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,251.0,429.0,9.0,0.0,4005.0,13801.0,0.0,311.0,262.0,5871.0,239.0,1739.0,0.0,4537.0
2019,5,광양,입항,국적선,452873,48.0,77.0,0.0,0.0,5189.0,3873.0,0.0,5177.0,0.0,0.0,0.0,176378.0,0.0,25560.0,0.0,39830.0,16594.0,21.0,32849.0,4418.0,0.0,0.0,28267.0,69338.0,2346.0,9196.0,585.0,3115.0,3047.0,1756.0,583.0,24626.0
2019,5,광양,입항,외국선,12467049,60.0,551.0,13927.0,1099.0,93728.0,5626.0,651.0,101599.0,909.0,0.0,2010.0,2000350.0,2926367.0,732481.0,3055787.0,2073830.0,484518.0,15985.0,197609.0,76787.0,257.0,1622.0,130183.0,209782.0,45388.0,115182.0,39554.0,14133.0,19824.0,11126.0,13078.0,83046.0
2019,5,광양,입항,수출입계,12919922,108.0,628.0,13927.0,1099.0,98917.0,9499.0,651.0,106776.0,909.0,0.0,2010.0,2176728.0,2926367.0,758041.0,3055787.0,2113660.0,501112.0,16006.0,230458.0,81205.0,257.0,1622.0,158450.0,279120.0,47734.0,124378.0,40139.0,17248.0,22871.0,12882.0,13661.0,107672.0
2019,5,광양,입항,연안선,1271336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191724.0,26490.0,21143.0,0.0,26284.0,547477.0,0.0,132130.0,50495.0,0.0,68948.0,0.0,0.0,0.0,0.0,0.0,3343.0,171307.0,0.0,0.0,0.0,0.0,0.0,31995.0
2019,5,광양,입항,총계,14191258,108.0,628.0,13927.0,1099.0,98917.0,9499.0,651.0,106776.0,192633.0,26490.0,23153.0,2176728.0,2952651.0,1305518.0,3055787.0,2245790.0,551607.0,16006.0,299406.0,81205.0,257.0,1622.0,158450.0,279120.0,51077.0,295685.0,40139.0,17248.0,22871.0,12882.0,13661.0,139667.0
2019,5,광양,출항,국적선,804133,66.0,0.0,0.0,0.0,890.0,217.0,243.0,5324.0,0.0,0.0,0.0,0.0,71.0,329.0,0.0,164438.0,13291.0,2062.0,80575.0,57857.0,0.0,0.0,1005.0,112481.0,724.0,350425.0,1368.0,3700.0,526.0,534.0,90.0,7917.0
2019,5,광양,출항,외국선,4663689,150.0,1608.0,0.0,723.0,4718.0,1251.0,3568.0,33163.0,0.0,0.0,0.0,0.0,0.0,80182.0,786494.0,1472689.0,7335.0,54794.0,341264.0,369006.0,1281.0,0.0,8218.0,200710.0,8934.0,693517.0,13349.0,91588.0,21362.0,341501.0,1394.0,124890.0
2019,5,광양,출항,수출입계,5467822,216.0,1608.0,0.0,723.0,5608.0,1468.0,3811.0,38487.0,0.0,0.0,0.0,0.0,71.0,80511.0,786494.0,1637127.0,20626.0,56856.0,421839.0,426863.0,1281.0,0.0,9223.0,313191.0,9658.0,1043942.0,14717.0,95288.0,21888.0,342035.0,1484.0,132807.0
2019,5,광양,출항,연안선,1900016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33480.0,17346.0,0.0,90326.0,0.0,331168.0,216037.0,771943.0,30353.0,0.0,78274.0,0.0,0.0,0.0,0.0,0.0,860.0,318230.0,0.0,3700.0,0.0,0.0,0.0,8299.0
2019,5,광양,출항,총계,7367838,216.0,1608.0,0.0,723.0,5608.0,1468.0,3811.0,38487.0,33480.0,17346.0,0.0,90326.0,71.0,411679.0,1002531.0,2409070.0,50979.0,56856.0,500113.0,426863.0,1281.0,0.0,9223.0,313191.0,10518.0,1362172.0,14717.0,98988.0,21888.0,342035.0,1484.0,141106.0
2019,5,광양,입항환적,국적선,99019,541.0,23.0,0.0,0.0,0.0,0.0,0.0,1277.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,4541.0,0.0,900.0,4260.0,1303.0,272.0,0.0,1337.0,61258.0,0.0,2549.0,8124.0,2785.0,712.0,6285.0,77.0,2492.0
2019,5,광양,입항환적,외국선,1881475,323.0,199.0,463.0,0.0,4693.0,3202.0,522.0,14328.0,0.0,0.0,0.0,0.0,2116.0,8333.0,950404.0,43402.0,0.0,3874.0,33904.0,15367.0,3748.0,0.0,6790.0,181657.0,882.0,30872.0,12438.0,14413.0,14166.0,496730.0,3598.0,35051.0
2019,5,광양,입항환적,수출입계,1980494,864.0,222.0,463.0,0.0,4693.0,3202.0,522.0,15605.0,0.0,0.0,0.0,0.0,2116.0,8616.0,950404.0,47943.0,0.0,4774.0,38164.0,16670.0,4020.0,0.0,8127.0,242915.0,882.0,33421.0,20562.0,17198.0,14878.0,503015.0,3675.0,37543.0
2019,5,광양,입항환적,연안선,12517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127.0,1604.0,0.0,4786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,광양,입항환적,총계,1993011,864.0,222.0,463.0,0.0,4693.0,3202.0,522.0,15605.0,0.0,0.0,0.0,0.0,2116.0,8616.0,950404.0,54070.0,1604.0,4774.0,42950.0,16670.0,4020.0,0.0,8127.0,242915.0,882.0,33421.0,20562.0,17198.0,14878.0,503015.0,3675.0,37543.0
2019,5,광양,출항환적,국적선,59190,108.0,9.0,0.0,0.0,1376.0,0.0,0.0,3154.0,0.0,0.0,0.0,0.0,99.0,1123.0,0.0,0.0,0.0,0.0,1357.0,92.0,472.0,0.0,0.0,38323.0,0.0,1499.0,0.0,196.0,0.0,10028.0,0.0,1354.0
2019,5,광양,출항환적,외국선,1832028,7317.0,248.0,170.0,0.0,4627.0,2700.0,164.0,12466.0,0.0,0.0,0.0,0.0,1738.0,2973.0,950400.0,104422.0,0.0,3948.0,23731.0,19427.0,3365.0,0.0,8668.0,83373.0,1356.0,34929.0,21596.0,17451.0,10763.0,453504.0,3365.0,59327.0
2019,5,광양,출항환적,수출입계,1891218,7425.0,257.0,170.0,0.0,6003.0,2700.0,164.0,15620.0,0.0,0.0,0.0,0.0,1837.0,4096.0,950400.0,104422.0,0.0,3948.0,25088.0,19519.0,3837.0,0.0,8668.0,121696.0,1356.0,36428.0,21596.0,17647.0,10763.0,463532.0,3365.0,60681.0
2019,5,광양,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,광양,출항환적,총계,1891218,7425.0,257.0,170.0,0.0,6003.0,2700.0,164.0,15620.0,0.0,0.0,0.0,0.0,1837.0,4096.0,950400.0,104422.0,0.0,3948.0,25088.0,19519.0,3837.0,0.0,8668.0,121696.0,1356.0,36428.0,21596.0,17647.0,10763.0,463532.0,3365.0,60681.0
2019,5,울산,입항,국적선,221335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0,0.0,38455.0,9772.0,0.0,133280.0,1489.0,0.0,0.0,0.0,3596.0,0.0,25984.0,0.0,0.0,2503.0,81.0,0.0,1018.0
2019,5,울산,입항,외국선,9234512,0.0,0.0,96754.0,0.0,20678.0,10026.0,47503.0,66388.0,0.0,0.0,4775.0,102953.0,0.0,473702.0,5812014.0,925965.0,479416.0,92596.0,779057.0,3023.0,0.0,0.0,128377.0,14026.0,0.0,24886.0,16222.0,2227.0,5602.0,112570.0,156.0,15596.0
2019,5,울산,입항,수출입계,9455847,0.0,0.0,96754.0,0.0,20678.0,10026.0,47503.0,66388.0,0.0,0.0,4775.0,102953.0,0.0,478859.0,5812014.0,964420.0,489188.0,92596.0,912337.0,4512.0,0.0,0.0,128377.0,17622.0,0.0,50870.0,16222.0,2227.0,8105.0,112651.0,156.0,16614.0
2019,5,울산,입항,연안선,505923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108857.0,42820.0,0.0,0.0,0.0,12020.0,0.0,141496.0,1405.0,0.0,136637.0,0.0,0.0,0.0,0.0,0.0,10813.0,51875.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,울산,입항,총계,9961770,0.0,0.0,96754.0,0.0,20678.0,10026.0,47503.0,66388.0,108857.0,42820.0,4775.0,102953.0,0.0,490879.0,5812014.0,1105916.0,490593.0,92596.0,1048974.0,4512.0,0.0,0.0,128377.0,17622.0,10813.0,102745.0,16222.0,2227.0,8105.0,112651.0,156.0,16614.0
2019,5,울산,출항,국적선,653655,0.0,0.0,0.0,886.0,0.0,0.0,63.0,283.0,0.0,0.0,0.0,0.0,0.0,2678.0,0.0,199031.0,11970.0,2000.0,280942.0,23124.0,0.0,0.0,0.0,32585.0,0.0,22407.0,5325.0,476.0,83.0,44707.0,0.0,27095.0
2019,5,울산,출항,외국선,5195888,0.0,0.0,15050.0,1188.0,0.0,0.0,640.0,4352.0,0.0,0.0,0.0,0.0,0.0,107987.0,0.0,2400396.0,74684.0,69053.0,1113313.0,78907.0,0.0,0.0,5784.0,117691.0,0.0,8885.0,24797.0,43984.0,2634.0,1079890.0,0.0,46653.0
2019,5,울산,출항,수출입계,5849543,0.0,0.0,15050.0,2074.0,0.0,0.0,703.0,4635.0,0.0,0.0,0.0,0.0,0.0,110665.0,0.0,2599427.0,86654.0,71053.0,1394255.0,102031.0,0.0,0.0,5784.0,150276.0,0.0,31292.0,30122.0,44460.0,2717.0,1124597.0,0.0,73748.0
2019,5,울산,출항,연안선,1206228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.0,0.0,0.0,0.0,0.0,0.0,10928.0,0.0,988293.0,39591.0,0.0,136567.0,8218.0,0.0,0.0,0.0,0.0,5550.0,10629.0,0.0,0.0,0.0,0.0,0.0,500.0
2019,5,울산,출항,총계,7055771,0.0,0.0,15050.0,2074.0,0.0,0.0,703.0,10587.0,0.0,0.0,0.0,0.0,0.0,121593.0,0.0,3587720.0,126245.0,71053.0,1530822.0,110249.0,0.0,0.0,5784.0,150276.0,5550.0,41921.0,30122.0,44460.0,2717.0,1124597.0,0.0,74248.0
2019,5,울산,입항환적,국적선,14553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.0,0.0,7794.0,38.0,0.0,0.0,0.0,0.0,0.0,3460.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,울산,입항환적,외국선,154620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28814.0,0.0,0.0,91242.0,0.0,0.0,0.0,0.0,45.0,0.0,1305.0,0.0,0.0,1574.0,31499.0,0.0,141.0
2019,5,울산,입항환적,수출입계,169173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28814.0,3261.0,0.0,99036.0,38.0,0.0,0.0,0.0,45.0,0.0,4765.0,0.0,0.0,1574.0,31499.0,0.0,141.0
2019,5,울산,입항환적,연안선,3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,울산,입항환적,총계,172489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.0,3261.0,0.0,102152.0,38.0,0.0,0.0,0.0,45.0,0.0,4765.0,0.0,0.0,1574.0,31499.0,0.0,141.0
2019,5,울산,출항환적,국적선,8830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.0,0.0,0.0,4035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,540.0
2019,5,울산,출항환적,외국선,62153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5074.0,0.0,0.0,27412.0,668.0,0.0,0.0,0.0,102.0,0.0,2162.0,0.0,0.0,0.0,25569.0,0.0,1166.0
2019,5,울산,출항환적,수출입계,70983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.0,0.0,0.0,31447.0,668.0,0.0,0.0,0.0,102.0,0.0,2162.0,0.0,0.0,0.0,25609.0,0.0,1706.0
2019,5,울산,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5,울산,출항환적,총계,70983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9289.0,0.0,0.0,31447.0,668.0,0.0,0.0,0.0,102.0,0.0,2162.0,0.0,0.0,0.0,25609.0,0.0,1706.0
2019,6,부산,입항,국적선,883316,333.0,8242.0,84.0,80.0,29679.0,3379.0,4322.0,22834.0,37.0,310.0,0.0,0.0,0.0,4222.0,10.0,5160.0,76.0,1198.0,40384.0,50865.0,1545.0,19.0,10623.0,282967.0,418.0,103072.0,15530.0,93852.0,143755.0,8582.0,1088.0,50650.0
2019,6,부산,입항,외국선,6364962,154881.0,166415.0,130701.0,13982.0,442853.0,11333.0,15081.0,435926.0,705.0,2637.0,45.0,2143.0,11007.0,251815.0,27.0,30706.0,96.0,9918.0,270612.0,256335.0,23728.0,10014.0,181944.0,1345405.0,34150.0,785676.0,317882.0,349578.0,435683.0,133117.0,19303.0,521264.0
2019,6,부산,입항,수출입계,7248278,155214.0,174657.0,130785.0,14062.0,472532.0,14712.0,19403.0,458760.0,742.0,2947.0,45.0,2143.0,11007.0,256037.0,37.0,35866.0,172.0,11116.0,310996.0,307200.0,25273.0,10033.0,192567.0,1628372.0,34568.0,888748.0,333412.0,443430.0,579438.0,141699.0,20391.0,571914.0
2019,6,부산,입항,연안선,740917,0.0,0.0,0.0,0.0,30071.0,0.0,0.0,0.0,172447.0,21115.0,0.0,0.0,0.0,0.0,0.0,452410.0,399.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,1533.0,43082.0,0.0,0.0,0.0,19599.0,0.0,0.0
2019,6,부산,입항,총계,7989195,155214.0,174657.0,130785.0,14062.0,502603.0,14712.0,19403.0,458760.0,173189.0,24062.0,45.0,2143.0,11007.0,256037.0,37.0,488276.0,571.0,11116.0,311257.0,307200.0,25273.0,10033.0,192567.0,1628372.0,36101.0,931830.0,333412.0,443430.0,579438.0,161298.0,20391.0,571914.0
2019,6,부산,출항,국적선,941797,353.0,9637.0,105.0,917.0,12261.0,1197.0,1800.0,44294.0,165.0,21.0,0.0,0.0,0.0,1949.0,0.0,1464.0,2190.0,2672.0,62303.0,71145.0,1103.0,0.0,5566.0,389174.0,1419.0,66270.0,25575.0,69865.0,24055.0,20072.0,1769.0,124456.0
2019,6,부산,출항,외국선,9850259,2275.0,71568.0,1000.0,3299.0,76216.0,2029.0,8896.0,245016.0,1235.0,615.0,18.0,21.0,72.0,17600.0,34.0,30361.0,9335.0,11358.0,662606.0,1103265.0,14997.0,186.0,21196.0,1500343.0,320967.0,588083.0,275123.0,1493609.0,1186837.0,912813.0,17900.0,1271386.0
2019,6,부산,출항,수출입계,10792056,2628.0,81205.0,1105.0,4216.0,88477.0,3226.0,10696.0,289310.0,1400.0,636.0,18.0,21.0,72.0,19549.0,34.0,31825.0,11525.0,14030.0,724909.0,1174410.0,16100.0,186.0,26762.0,1889517.0,322386.0,654353.0,300698.0,1563474.0,1210892.0,932885.0,19669.0,1395842.0
2019,6,부산,출항,연안선,141021,0.0,0.0,0.0,0.0,57347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,5269.0,0.0,0.0,0.0,23669.0,0.0,0.0
2019,6,부산,출항,총계,10933077,2628.0,81205.0,1105.0,4216.0,145824.0,3226.0,10696.0,289310.0,1400.0,636.0,18.0,21.0,72.0,19549.0,34.0,86211.0,11525.0,14030.0,724909.0,1174410.0,16100.0,186.0,26762.0,1889517.0,322736.0,659622.0,300698.0,1563474.0,1210892.0,956554.0,19669.0,1395842.0
2019,6,부산,입항환적,국적선,967647,90.0,5543.0,76.0,2551.0,4411.0,505.0,2898.0,10573.0,90.0,0.0,0.0,0.0,0.0,3886.0,0.0,153.0,10.0,4689.0,25190.0,66325.0,1206.0,787.0,33142.0,421026.0,2029.0,37380.0,10307.0,41750.0,220670.0,16247.0,6457.0,49656.0
2019,6,부산,입항환적,외국선,10662747,108192.0,145706.0,32441.0,16789.0,393817.0,17014.0,31889.0,467518.0,952.0,728.0,816.0,32.0,578.0,367722.0,0.0,38370.0,243.0,33217.0,526688.0,770028.0,66083.0,60586.0,601335.0,2854923.0,21615.0,513563.0,281881.0,710728.0,550999.0,525346.0,61267.0,1461681.0
2019,6,부산,입항환적,수출입계,11630394,108282.0,151249.0,32517.0,19340.0,398228.0,17519.0,34787.0,478091.0,1042.0,728.0,816.0,32.0,578.0,371608.0,0.0,38523.0,253.0,37906.0,551878.0,836353.0,67289.0,61373.0,634477.0,3275949.0,23644.0,550943.0,292188.0,752478.0,771669.0,541593.0,67724.0,1511337.0
2019,6,부산,입항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,부산,입항환적,총계,11630394,108282.0,151249.0,32517.0,19340.0,398228.0,17519.0,34787.0,478091.0,1042.0,728.0,816.0,32.0,578.0,371608.0,0.0,38523.0,253.0,37906.0,551878.0,836353.0,67289.0,61373.0,634477.0,3275949.0,23644.0,550943.0,292188.0,752478.0,771669.0,541593.0,67724.0,1511337.0
2019,6,부산,출항환적,국적선,1291101,1976.0,13158.0,2572.0,3944.0,48327.0,738.0,3362.0,42845.0,125.0,0.0,547.0,79.0,79.0,17853.0,0.0,339.0,0.0,6517.0,58410.0,61485.0,1625.0,804.0,74494.0,595108.0,1558.0,31741.0,17485.0,44109.0,16828.0,16343.0,401.0,228249.0
2019,6,부산,출항환적,외국선,10241214,89748.0,140272.0,36283.0,17849.0,346685.0,16031.0,31322.0,362207.0,1960.0,1460.0,735.0,79.0,445.0,332874.0,0.0,38033.0,193.0,34918.0,535290.0,831696.0,67512.0,68456.0,600309.0,2394831.0,20231.0,536600.0,291715.0,780574.0,285555.0,569170.0,63922.0,1744259.0
2019,6,부산,출항환적,수출입계,11532315,91724.0,153430.0,38855.0,21793.0,395012.0,16769.0,34684.0,405052.0,2085.0,1460.0,1282.0,158.0,524.0,350727.0,0.0,38372.0,193.0,41435.0,593700.0,893181.0,69137.0,69260.0,674803.0,2989939.0,21789.0,568341.0,309200.0,824683.0,302383.0,585513.0,64323.0,1972508.0
2019,6,부산,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,부산,출항환적,총계,11532315,91724.0,153430.0,38855.0,21793.0,395012.0,16769.0,34684.0,405052.0,2085.0,1460.0,1282.0,158.0,524.0,350727.0,0.0,38372.0,193.0,41435.0,593700.0,893181.0,69137.0,69260.0,674803.0,2989939.0,21789.0,568341.0,309200.0,824683.0,302383.0,585513.0,64323.0,1972508.0
2019,6,인천,입항,국적선,504170,234.0,410.0,669.0,0.0,2317.0,329.0,1388.0,5648.0,315.0,333.0,0.0,80335.0,81.0,362.0,0.0,5066.0,0.0,382.0,15745.0,6760.0,11418.0,6145.0,16153.0,198037.0,21.0,25216.0,5612.0,9011.0,83891.0,2293.0,1298.0,24701.0
2019,6,인천,입항,외국선,7541903,1749.0,4421.0,129146.0,423.0,146597.0,10772.0,90278.0,207981.0,455.0,11341.0,9450.0,1053176.0,582.0,105903.0,467663.0,365693.0,1757259.0,16953.0,108271.0,102258.0,79604.0,91170.0,141540.0,926406.0,159184.0,395195.0,89874.0,239983.0,410714.0,55099.0,8387.0,354376.0
2019,6,인천,입항,수출입계,8046073,1983.0,4831.0,129815.0,423.0,148914.0,11101.0,91666.0,213629.0,770.0,11674.0,9450.0,1133511.0,663.0,106265.0,467663.0,370759.0,1757259.0,17335.0,124016.0,109018.0,91022.0,97315.0,157693.0,1124443.0,159205.0,420411.0,95486.0,248994.0,494605.0,57392.0,9685.0,379077.0
2019,6,인천,입항,연안선,1654661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430400.0,0.0,0.0,0.0,0.0,164505.0,0.0,961186.0,33861.0,0.0,12504.0,0.0,0.0,0.0,0.0,1000.0,13772.0,23776.0,0.0,250.0,0.0,12331.0,0.0,1076.0
2019,6,인천,입항,총계,9700734,1983.0,4831.0,129815.0,423.0,148914.0,11101.0,91666.0,213629.0,431170.0,11674.0,9450.0,1133511.0,663.0,270770.0,467663.0,1331945.0,1791120.0,17335.0,136520.0,109018.0,91022.0,97315.0,157693.0,1125443.0,172977.0,444187.0,95486.0,249244.0,494605.0,69723.0,9685.0,380153.0
2019,6,인천,출항,국적선,370642,1213.0,36.0,0.0,147.0,76.0,218.0,3429.0,4881.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,48980.0,2896.0,368.0,111891.0,27706.0,181.0,0.0,1938.0,102328.0,1722.0,15589.0,2968.0,11362.0,3894.0,5393.0,721.0,22623.0
2019,6,인천,출항,외국선,2045019,1099.0,212.0,3027.0,1465.0,3231.0,755.0,9082.0,23791.0,0.0,0.0,0.0,0.0,0.0,34944.0,0.0,230328.0,18443.0,2052.0,69810.0,144912.0,5063.0,19.0,11443.0,307359.0,15461.0,178481.0,20966.0,116419.0,44924.0,607049.0,5992.0,188692.0
2019,6,인천,출항,수출입계,2415661,2312.0,248.0,3027.0,1612.0,3307.0,973.0,12511.0,28672.0,0.0,61.0,0.0,0.0,0.0,34965.0,0.0,279308.0,21339.0,2420.0,181701.0,172618.0,5244.0,19.0,13381.0,409687.0,17183.0,194070.0,23934.0,127781.0,48818.0,612442.0,6713.0,211315.0
